11243329112 112  .6901    11 254422   22     2 18     14           11112311132221  115 122 2 2223 1112                          1 21  141511189434
11317329112 212  .7021    21 642432   42     3 12     14           32235212232211  222 122 2 2223 1112                          1 21  141511189434
11333529112 312  .7021    24 552232   21     3 11     24           32234211111111  111 112 2 2223 1342                          1 21  141511189434
11333029112 312  .7241    21 852322   31     4 14     14           43246211122121  121 112 2 2111 1112                          1 21  141511189434
11316929112 212  .7241    21 742322   22     2 11     14           33245212222121  111 122 2 2222 1112                          1 21  141511189434
11333629112 312  .7241    21 752332   22     3 21     31           33245211122111  111 241 1 2222 2112                          1 21  141511189434
11324529112 212  .7241    21 852 42   22     3 22     12           432462111   11  112 121 1  223 2112                          1 21  141511189434
11274729112 112  .7241    21 853332   12     3 42     14           43246311122111  112 122 2 2223 4112                          1 21  141511189434
11273029112 112  .7241    21 853332   12     3 42     14           43246311122111  112 122 2 2223 4112                          1 21  141511189434
11249829112 112  .7241    21 832332   32     3 42     24           43246223322111  122 122 2 2223 4112                          1 21  141511189434
11245529112 112  .7241    21 842112   22     3 42     12           43246212211122  112 121 1 1223 4112                          1 21  141511189434
11285629 76 212  .7371    22 652132   22     3 14     12           32235211111111  111 121 1 2223 1222                          1 11  241211389110
11237329112 112  .7371    11 552332   31     3 24     13           32234211122111  121 112 1 2111 2112                          1 21  141511189434
11333429112 312  .7371    11 5   3    12     2 32     94           32234       11  112 9 2 2  223 311                           1 21  141511189434
11252429112 112  .7371    11 552342   32     2 44     23           32234211122111  121 122 1 2222 4112                          1 21  141511189434
11316729112 212  .7601    11 852 32   21     2 11     24           432462111   11  111 112 2  111 1112                          1 21  141511189434
11321529112 212  .7601    11 852122   22     3 11     13           43246211111121  111 122 1 1222 1112                          1 21  141511189434
11316429112 212  .7601    11 852322   22     3 11     14           43246211122121  111 122 2 2222 1112                          1 21  141511189434
11324729112 212  .7601    11 852332   22     9 21     14           43246211122111  111 122 2 2222 2112                          1 21  141511189434
11290429112 112  .7601    11 842432   42     3 21     24           43246212232211  221 122 2 2222 2112                          1 21  141511189434
11249029112 112  .7601    11 852212   22     3 21     12           43246211111122  111 121 1 1222 2112                          1 21  141511189434
11333129112 312  .7601    11 852312   22     2 42     34           43246211122122  112 242 2 2223 4112                          1 21  141511189434
11317029112 212  .7601    11 752322   92     3 41     14           33245211122121  991 122 2 2222 4112                          1 21  141511189434
11301829 61 212  .7631        52 4    41     3 11     14                2111   11  221 112 2      1                             1 11  241211389107
11296329 61 212  .7811    21 154112   4      3 13     14           11111311111122  221 1 2 2 1 2  1112                          1 11  241211389107
11330829 51 312  .8001    2  142122   21     4 2      12           11111212211121  11  111 1      2  2                          1 11  241311189149
11302329115 212  .8321    2  85212    21     2 41     24           43246211111121  111 112 2      4                             1 53  341655389301
11304229 61 212  .8341    21 652332   31     3 11     13           32235211122111  121 112 1 2111 1112                          1 11  241211389107
11295429 61 212  .8341    21 612332   42     3 11     23           32235223422111  221 122 1 2222 1112                          1 11  241211389107
11189829 61 112  .8341    21 352442   41     3 21     14           22123211132211  221 112 2 2111 2112                          1 11  241211389107
11227529 51 112  .8371    12 343322   12     2 14     14           22123312222121  111 122 2 2223 1222                          1 11  241311189149
11250929115 112  .8421    21 152512   42     9 92     11           11111211132222  222 121 1 2223 9112                          1 53  341655389301
11300329103 212  .8581    22 242322   91     3 12     11           11112212222121  992 111 1 2223 1222                          1 21  141511289506
11189529 61 112  .8601    21 853132   41     9 91     13           43246311111111  221 112 1 2111 9112                          1 11  241211389107
11294629 61 212  .8601    21 852112   22     3 13     11           43246211111122  111 121 1 1222 1112                          1 11  241211389107
11190929 61 112  .8601    21 85 122   91     3 11     24           43246 11111121  991 112 2 1111 1112                          1 11  241211389107
11325129 93 212  .8611    21 652322   12     2 24     13           32235211122121  111 122 1 2222 2112                          1 43  341655389060
11323729 93 212  .8611    21 552312   41     3 24     13           32234211122122  221 112 1 2111 2112                          1 43  341655389060
11318229 93 212  .8611    21 442332   32     1 42     33           22124212222111  122 242 1 2223 4112                          1 43  341655389060
11251929115 112  .8731    1  742 32   31     2 12     24           332452122   11  122 112 2   2  1  2                          1 53  341655389301
11298829 61 212  .8751    11 612222   32     3 12     13           32235223411121  122 122 1 1223 1112                          1 11  241211389107
11185129 61 112  .8751    11 342342   21     3 21     13           22123212222111  111 112 1 2111 2112                          1 11  241211389107
11210129 61 112  .8751    11 652422   42     2 21     12           32235211132221  221 121 1 2222 2112                          1 11  241211389107
