30761421 42 112  .7643    21 73254    21   31321      35 114       33245223332211  11  2322  21  1132                           1 32  411334321157
30756021 57 112  .8093    21 64231    21   92311      32 212       32235212222122  11  2311  21  1132                           1 53  411555421550
30756421 12 112 1.1403    21 64243    42   21321      24 114       32235212232211  22  1221  22  1132                           1 32  211323121057
30749521109 112  .7983    21 53433    42   31221      11 114       32234323322111  22  1211  22  1132                           1 53  411555321676
30750621109 112  .7643    21 842 1    22   31311      35 112       432462122   22  11  2422   2  1132                           1 53  411555321676
30745521 23 112 1.4083    23 44253    22   31311      34 112       22124212232211  11  2421  22  1122                           1 32  211333221136
30744721 55 112  .8093    21 64231    21   33311      24 112       32235212222122  11  1121  21  1132                           1 32  411334121770
30747621 23 112  .7073    21 74233    32   31311      14 112       33245212222111  12  1221  22  1122                           1 32  211333221136
30747221 56 112  .7983    21 64243    32   31211      43 212       32235212232211  12  3421  22  1112                           1 32  411344121774
30744621 55 112  .8093    21 64231    21   33311      24 112       32235212222122  11  1121  21  1132                           1 32  411334121770
30743621 55 112 1.5393    23 64232    22   31911      14 112       32235212222121  11  1221  22  1122                           1 32  411334121770
30743421 55 112  .8093    21 64231    31   31311      23 212       32235212222122  12  1121  21  1122                           1 32  411334121770
30740921 55 112  .8093    21 44253    22   31311      24 112       22124212232211  11  1221  22  1132                           1 32  411334121770
30739921 55 112  .8093    21 65243    21   33211      11 112       32235211132211  11  1111  21  1132                           1 32  411334121770
30734721 26 112  .7273    21 74232    31   33311      14 112       33245212222121  12  1121  21  1132                           1 32  211222321234
30732821 26 112  .7273    21 75222    41   23321      15 114       33245211111121  22  1122  11  1132                           1 32  211222321234
30904121104 212  .6863    21 54222    12   31321      24 114       32234212211121  11  1221  12  1122                           1 32  411533321617
30900221104 212  .6563    21 73244    22   31911      53 112       33245223332211  11  3421  22  1112                           1 32  411533321617
31092821 28 312 2.1883    21 55232    42   22211      11 112       32234211122121  22  1211  22  1132                           1 11  211211221212
31092721 28 312 2.1883    21 55232    42   22211      11 112       32234211122121  22  1211  22  1132                           1 11  211211221212
30882121 56 212  .7784    21 75244    42   23321      14 114       33245211132211  22  1221  22  1112                           1 32  411344121774
30882021 56 212  .7784    21 75244    42   23321      14 114       33245211132211  22  1221  22  1112                           1 32  411344121774
30877421 51 212 1.0434    21 63232    42   23311      14 312       32235223322121  22  1221  22  1112                           1 32  411523321780
30869321 25 212  .8614    21 14253    42   33421      23 114       11111212232211  22  1221  22  1112                           1 21  211311121204
30855021 26 212  .8684    21 55243    22   23311      23 112       32234211132211  11  1221  22  1132                           1 32  211222321234
30853621 48 212 1.8974    21 54242    31   33311      33 112       32234212232221  12  2321  21  1132                           1 32  411344220603
30856121 57 212  .8244    21 6 2 3    1    93411      93 112       322352      11  11  9 21  2   1132                           1 53  411555421550
31015921 12 312 1.3024    21 63253    42   22111      15 112       32235223332211  22  1222  22  1132                           1 32  211323121057
31015821 12 312 1.3024    21 63253    42   22111      15 112       32235223332211  22  1222  22  1132                           1 32  211323121057
31007021 89 312  .7384    21 33444    32   21411      34 212       22123323332211  12  2421  22  1132                           1 32  311333220707
30998521 51 312 1.0434    21 43241    21   23321      31 214       22124223332222  11  2311  21  1112                           1 32  411523321780
30995421 35 312  .4604    21 55243    32   21311      14 112       32234211132211  12  1221  22  1132                           1 11  111211421229
30990021 56 312 1.5344    23 55231    31   23311      14 112       32234211122122  12  1121  22  1132                           1 32  411344121774
30985221112 312  .8464    21 34232    32   23321      34 114       22123212222121  12  2421  22  1122                           1 43  411355421740
30984721112 312  .8104    21 85221    21   33311      24 112       43246211111122  11  1121  11  1132                           1 43  411355421740
30979421 23 312  .8084    21 833 3    31   23311      33 112       432463233   11  12  2321  21  1112                           1 32  211333221136
30972621 65 312 1.1164    21 65242    32   23211      23 112       32235211132221  12  1221  22  1132                           1 32  211344121042
30967121 23 312  .8084    21 732 2    32   33311      22 112       332452233   21  12  1211   2  1132                           1 32  211333221136
30767721 64 112 2.0164    21 53243    32   23311      33 112       32234223332211  12  2421  22  1122                           1 32  211342121043
30767621 64 112 2.0164    21 53243    32   23311      33 112       32234223332211  12  2421  22  1122                           1 32  211342121043
30753321 51 112  .8774    21 21113    31   23121      24 114       11112123411111  12  1121  21  1132                           1 32  411523321780
30737221107 112 1.3914    21 64232    42   33321      24 214       32235212222121  22  1221  22  1122                           1 43  411455320667
30739821 33 112  .2889    22 64411    42   22321      34 914       32235312211122  22  2421  22  1122                           1 11  111211421230
30739721 33 112  .2889    22 64411    42   22321      34 914       32235312211122  22  2421  22  1122                           1 11  111211421230
30847221 40 212 3.4011    21 35242    22   23222      23 114       22123211132221  11  1221  22  1222                           1 32  411344220736
31009921 12 312 1.0841    21 54233    41   23322      14 114       32234212222111  22  1121  21  1232                           1 32  211323121057
31006521104 312  .8401    21 75241    91   23112      13 112       33245211132222  99  1121  21  1232                           1 32  411533321617
31006421104 312  .8401    21 75241    91   23112      13 112       33245211132222  99  1121  21  1232                           1 32  411533321617
30986221 51 312 1.3111    21 542 2    41   22322      11 114       322342122   21  22  1111   1  1232                           1 32  411523321780
30963021 88 312  .9071    21 752 1    4    23312      24 112       332452111   22  22  1 21      1232                           1 32  311333220707
30769721104 112  .8781    21 34233    42   21212      15 112       22123212222111  22  1222  22  1232                           1 32  411533321617
30913221104 212  .8781    21 32232    32   32122      34 314       22123223422121  12  2421  22  1232                           1 32  411533321617
30913121104 212  .8781    21 32232    32   32122      34 314       22123223422121  12  2421  22  1232                           1 32  411533321617
30884021 42 212  .7382    21 64332    22   21312      14 112       32235312222121  11  1221  22  1222                           1 32  411334321157
30849221 26 212  .6122    21 64234    41   21312      24 212       32235212222111  22  1121  21  1212                           1 32  211222321234
31012921 12 312  .7712    21 14234    42   29222      35 314       11111212222111  22  2422  22  1222                           1 32  211323121057
31005021107 312 1.0612    21 24232    42   33322      15 114       11112212222121  22  1222  22  1232                           1 43  411455320667
30973821 65 312  .7532    21 75254    42   22212      15 112       33245211132211  22  1222  22  1222                           1 32  211344121042
30966521 88 312  .8022    21 35244    42   22212      15 212       22123211132211  22  1222  22  1232                           1 32  311333220707
30743321 23 112  .5952    21 65242    42   22112      13 312       32235211132221  22  1221  22  1232                           1 32  211333221136
31007921107 312 1.3663    21 652 2    41   33912      15 112       322352111   21  22  1122   1  1232                           1 43  411455320667
30983521 57 312  .8093    21 45242    11   32212      23 112       22124211132221  11  1121  21  1232                           1 53  411555421550
30964121 65 312  .9773    21 44233    21   32312      34 112       22124212222111  11  2321  21  1222                           1 32  211344121042
30752621 57 112  .8093    21 61221    11   13212      21 112       32235223411122  11  1111  11  1212                           1 53  411555421550
30736921 57 112  .8093    21 61221    11   13212      21 112       32235223411122  11  1111  11  1212                           1 53  411555421550
30861021112 212  .8104    21 74234    4    23322      23 114       33245212222111  22  1 21  2   1232                           1 43  411355421740
30858921 57 212  .8244    21 64243    32   23312      24 112       32235212232211  12  1221  22  1232                           1 53  411555421550
30858721 33 212  .6134    21 55244    31   23222      14 114       32234211132211  12  1121  21  1232                           1 11  111211421230
30854121 48 212 1.5944    21 25232    41   23212      14 112       11112211122121  22  1121  21  1222                           1 32  411344220603
30850721 40 212 5.1084    23 43243    12   22212      33 212       22124223332211  11  2421  22  1212                           1 32  411344220736
30850621 40 212 5.1084    23 43243    12   22212      33 212       22124223332211  11  2421  22  1212                           1 32  411344220736
30847621 40 212 5.1084    23 44233    12   33212      33 312       22124212222111  11  2421  22  1212                           1 32  411344220736
31007621 89 312  .7384    21 54443    41   23212      14 112       32234312232211  22  1121  21  1232                           1 32  311333220707
31007421 89 312  .7064    21 84234    42   23322      24 314       43246212222111  22  1221  22  1232                           1 32  311333220707
31002421107 312 1.1694    21 25243    41   23212      22 112       11112211132211  22  1111  21  1232                           1 43  411455320667
30995521 51 312 1.0434    21 65234    31   23112      14 112       32235211122111  12  1121  21  1232                           1 32  411523321780
30991821 42 312  .7784    21 84321    41   332 2      14 11        43246312211122  22  1121  11  1222                           1 32  411334321157
30985121112 312  .8464    21 63232    21   33312      22 112       32235223322121  11  1111  21  1232                           1 43  411355421740
30980621 55 312  .8244    21 64252    42   23312      13 112       32235212232221  22  1221  22  1222                           1 32  411334121770
30980121 42 312  .8134    21 65242    31   23312      14 212       32235211132221  12  1121  21  1232                           1 32  411334321157
30977421 23 312  .8444    21 65244    41   23322      14 114       32235211132211  22  1121  21  1232                           1 32  211333221136
30973221 48 312 1.8974    21 64253    42   23412      34 112       32235212232211  22  2421  22  1222                           1 32  411344220603
30969121 65 312 1.1164    21 55254    41   23212      24 112       32234211132211  22  1121  21  1232                           1 32  211344121042
30765621 57 112  .6924    21 25212    42   23212      35 312       11112211111121  22  2422  12  1222                           1 53  411555421550
30768821 89 112  .7384    21 65244    41   23212      14 112       32235211132211  22  1121  21  1232                           1 32  311333220707
30765721 57 112  .6924    21 25212    42   23212      35 312       11112211111121  22  2422  12  1222                           1 53  411555421550
30763721 88 112 1.0574    21 63223    31   33322      31 214       32235223311111  12  2311  21  1212                           1 32  311333220707
30762421 25 112 1.0244    21 55243    42   23312      14 112       32234211132211  22  1221  22  1232                           1 21  211311121204
30759521 42 112  .8134    21 644 2    92   23122      12 914       322353122   21  99  1211   2  1232                           1 32  411334321157
30754821 56 112  .8134    21 54253    31   23312      14 112       32234212232211  12  1121  21  1232                           1 32  411344121774
30857221107 212 2.6381    22 84211    41   93123      51 214       43246212211122  22  3311  22  1312                           1 43  411455320667
30912621104 212  .8781    21 42232    42   21113      25 212       22124223422121  22  1222  22  1322                           1 32  411533321617
30975021 40 312 2.0662    21 23333    32   11323      14 314       11112323322111  12  1221  22  1332                           1 32  411344220736
30992821 89 312  .5602    21 74241    42   93313      25 212       33245212232222  22  1222  22  1332                           1 32  311333220707
30975821 97 312  .8572    23 33332    42   91313      14 312       22123323322121  22  1221  22  1332                           1 32  311323120715
30975121 40 312 2.0662    21 23333    32   11323      14 314       11112323322111  12  1221  22  1332                           1 32  411344220736
30908821104 212  .6072    21 73231    22   31323      24 214       33245223322122  11  1221  22  1332                           1 32  411533321617
30856821 48 212 1.8623    21 65233    41   32323      45 114       32235211122111  22  3322  21  1332                           1 32  411344220603
30984821 42 312  .7983    21 55242    21   31213      32 112       32234211132221  11  2311  21  1312                           1 32  411334321157
30984321112 312  .8303    21 35233    22   32413      55 112       22123211122111  11  3422  22  1332                           1 43  411355421740
30980721 97 312 1.3533    21 73354    42   31213      44 312       33245323332211  22  3421  22  1322                           1 32  311323120715
30975221 33 312  .5213    21 64242    41   31313      44 212       32235212232221  22  3321  21  1332                           1 11  111211421230
30970021 55 312  .8093    21 55212    21   23323      12 114       32234211111121  11  1111  11  1332                           1 32  411334121770
30747721 35 112  .3913    21 64234    21   31313      34 212       32235212222111  11  2321  21  1322                           1 11  111211421229
30735821107 112 1.3663    21 63242    22   22213      51 212       32235223332221  11  3411  22  1332                           1 43  411455320667
30891821 42 212  .8134    21 33 44    42   13313      42 312       22123 23332211  22  3411  22  1312                           1 32  411334321157
30881821 88 212 1.0574    21 53433    41   93113      41 212       32234323322111  22  3311  21  1312                           1 32  311333220707
30881721 88 212 1.0574    21 53433    41   93113      41 212       32234323322111  22  3311  21  1312                           1 32  311333220707
30879021 51 212 1.0434    21 43322    32   99313      39 212       22124323311121  12  2499  12  1322                           1 32  411523321780
30867521 55 212  .8244    21 34212    31   99123      13 214       22123212211121  12  1121  11  1322                           1 32  411334121770
30857121 57 212  .8244    21 64 32    41   93313      54 912       32235 12222121  22  3321  21  1332                           1 53  411555421550
30854321 57 212  .8244    21 45232    21   93313      32 112       22124211122121  11  2311  21  1332                           1 53  411555421550
30850921 57 212  .8244    21 44242    41   23313      35 112       22124212232221  22  2322  21  1332                           1 53  411555421550
30860421 65 212 1.1164    21 64243    41   93913      34 112       32235212232211  22  2321  21  1392                           1 32  211344121042
31009421 89 312  .7384    21 63342    31   23413      34 212       32235323332221  12  2321  21  1332                           1 32  311333220707
31009321 89 312  .7384    21 63342    31   23413      34 212       32235323332221  12  2321  21  1332                           1 32  311333220707
31004721 89 312  .6974    2  65232    41   33113      12 112       32235211122121  22  1111  2   1332                           1 32  311333220707
31002221 51 312  .8774    21 152 1    41   23123      12 214       111112111   22  22  1111   1  1332                           1 32  411523321780
31001121107 312 1.1694    21 24233    42   23123      34 114       11112212222111  22  2421  22  1312                           1 43  411455320667
31000721 51 312 1.0434    21 45243    41   23913      14 112       22124211132211  22  1121  21  1332                           1 32  411523321780
30999121109 312 1.4814    23 85332    2    33123      14 114       43246311122121  11  1 21  22  1332                           1 53  411555321676
30997821 51 312 1.0434    21 52243    41   33313      22 112       32234223432211  22  1111  21  1312                           1 32  411523321780
30996121 25 312  .9804    21 75322    41   23323      25 114       33245311111121  22  1122  11  1322                           1 21  211311121204
30995821104 312  .6994    21 443 3    22   21913      14 112       221243122   11  11  1221  22  1322                           1 32  411533321617
30988121112 312  .8464    21 52212    22   13323      24 114       32234223411121  11  1221  12  1322                           1 43  411355421740
30988021  8 312 1.1974    21 24222    41   23113      91 112       11112212211121  22  9 11  11  1312                           1 32  211333121401
30987721 56 312  .7784    21 74222    22   23113      14 212       33245212211121  11  1221  12  1312                           1 32  411344121774
30983221 42 312  .8134    21 53242    42   23413      24 112       32234223332221  22  1221  22  1332                           1 32  411334321157
30979921 57 312  .8244    21 63243    21   93313      92 112       32235223332211  11  9 11  21  1322                           1 53  411555421550
30979321 42 312  .7784    21 75231    21   33323      21 314       33245211122122  11  1111  21  1322                           1 32  411334321157
30978721 55 312  .8244    21 542 3    21   23313      34 212       322342122   11  11  2321  21  1332                           1 32  411334121770
30974721 97 312  .9784    21 64244    22   33313      24 112       32235212232211  11  1221  22  1322                           1 32  311323120715
30970121 23 312  .8444    21 63244    42   23213      22 112       32235223332211  22  1211  22  1312                           1 32  211333221136
30963721 57 312  .8244    21 55212    41   23313      14 212       32234211111121  22  1121  11  1332                           1 53  411555421550
30962221 65 312 1.1164    21 64242    41   23323      23 214       32235212232221  22  1121  21  1332                           1 32  211344121042
30770921 42 112  .8134    21 64222    32   22113      32 112       32235212211121  12  2411  12  1312                           1 32  411334321157
30762121 89 112  .7384    21 64344    41   23213      24 112       32235312232211  22  1121  21  1322                           1 32  311333220707
30760721 25 112 1.0244    21 64243    42   23113      34 112       32235212232211  22  2421  22  1322                           1 21  211311121204
30757021104 112  .6994    21 65222    21   23123      25 314       32235211111121  11  1122  11  1332                           1 32  411533321617
30747821 97 112  .9354    21 84344    41   33413      14 112       43246312232211  22  1121  21  1322                           1 32  311323120715
30742521 55 112  .6544    2  14412    42   23123      14 214       11111312211121  22  1221   2  1322                           1 32  411334121770
30736821 55 112  .8244    21 34243    42   23313      12 212       22123212232211  22  1211  22  1322                           1 32  411334121770
31006821109 312 1.1259    21 63122    22   33313      35 212       32235123311121  11  2422  12  1322                           1 53  411555321676
30734421 55 112 1.1409    21 44243    41   19213      12 112       22124212232211  22  1111  21  1332                           1 32  411334121770
30966621 26 312  .5250    21 13122    32   11124      54 914       11111123311121  12  3421  12  1412                           1 32  211222321234
30962321 55 312  .5920    21 63333    21   12214      59 212       32235323322111  11  3399  21  1432                           1 32  411334121770
30986121 56 312 1.0211    21 53231    32   22414      34 112       32234223322122  12  2421  22  1432                           1 32  411344121774
30985721 56 312 1.0211    21 33253    42   11324      51 214       22123223332211  22  3411  22  1422                           1 32  411344121774
30969321 40 312 2.8581    21 23223    22   33314      24 112       11112223311111  11  1221  22  1422                           1 32  411344220736
30763521 89 112  .6621    21 34344    32   21214      13 112       22123312232211  12  1221  22  1432                           1 32  311333220707
30760421109 112 1.0211    21 64234    22   32314      15 112       32235212222111  11  1222  22  1422                           1 53  411555321676
30911321104 212  .8781    21 34214    41   23324      35 114       22123212211111  22  2322  21  1432                           1 32  411533321617
30977721 48 312 1.7222    21 53242    42   33314      32 212       32234223332221  22  2411  22  1422                           1 32  411344220603
30878021 56 212  .7983    21 63231    22   33214      34 112       32235223322122  11  2421  22  1412                           1 32  411344121774
30874221 56 212  .7983    21 65154    21   21324      13 114       32235111132211  11  1121  21  1422                           1 32  411344121774
30871121 56 212  .7983    21 65222    31   33314      14 212       32235211111121  12  1121  11  1432                           1 32  411344121774
30859321 65 212  .9773    21 63243    42   31324      34 214       32235223332211  22  2421  22  1412                           1 32  211344121042
30852921 57 212  .8093    21 642 3    41   39324      92 114       322352122   11  22  9 11  21  1432                           1 53  411555421550
31037821 64 312 1.4833    21 24213    21   32314      12 112       11112212211111  11  1111  21  1422                           1 32  211342121043
31017921 79 312 2.9903    23 64243    42   21114      33 112       32235212232211  22  2421  22  1432                           1 32  311334120850
31009721107 312 1.1473    21 23233    22   11324      51 214       11112223322111  11  3411  22  1412                           1 43  411455320667
